name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,55,65,55,65,60,68,-6.25,52,60,7.142857142857142,2021-09-22
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,48,55,50,56,50,56,-2.8301886792452837,45,50,8.421052631578947,2021-09-22
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,45,48,45,48,45,48,0.0,42,46,5.681818181818182,2021-09-22
আটা সাদা (খোলা),প্রতি কেজি,30,32,30,34,30,35,-4.615384615384616,28,30,6.896551724137931,2021-09-22
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,35,40,35,40,35,40,0.0,30,33,19.047619047619047,2021-09-22
ময়দা (খোলা),প্রতি কেজি,35,40,35,40,35,40,0.0,33,35,10.294117647058822,2021-09-22
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,44,50,44,50,44,45,5.617977528089887,42,45,8.045977011494253,2021-09-22
সয়াবিন তেল (লুজ),প্রতি লিটার,130,135,130,135,124,130,4.330708661417323,88,93,46.408839779005525,2021-09-22
সয়াবিন তেল (বোতল),৫ লিটার,660,715,670,715,650,700,1.851851851851852,470,515,39.59390862944163,2021-09-22
সয়াবিন তেল (বোতল),১ লিটার,140,150,140,150,140,150,0.0,100,110,38.095238095238095,2021-09-22
পাম অয়েল (লুজ),প্রতি লিটার,120,128,120,126,112,116,8.771929824561402,75,80,60.0,2021-09-22
পাম অয়েল (সুপার),প্রতি লিটার,125,130,125,130,116,120,8.050847457627118,80,84,55.487804878048784,2021-09-22
মশুর ডাল (বড় দানা),প্রতি কেজি,85,90,85,90,75,80,12.903225806451612,65,75,25.0,2021-09-22
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,95,100,95,100,90,100,2.631578947368421,80,100,8.333333333333332,2021-09-22
মশুর ডাল (ছোট দানা),প্রতি কেজি,105,110,105,110,100,110,2.380952380952381,110,120,-6.521739130434782,2021-09-22
মুগ ডাল (মানভেদে),প্রতি কেজি,110,140,110,140,110,125,6.382978723404255,120,130,0.0,2021-09-22
এ্যাংকর ডাল,প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2021-09-22
ছোলা (মানভেদে),প্রতি কেজি,70,75,70,75,65,70,7.4074074074074066,65,75,3.571428571428571,2021-09-22
আলু (মানভেদে),প্রতি কেজি,18,22,18,22,20,25,-11.11111111111111,34,40,-45.94594594594595,2021-09-22
পিঁয়াজ (দেশী),প্রতি কেজি,42,45,42,45,42,45,0.0,80,90,-48.8235294117647,2021-09-22
পিঁয়াজ (আমদানি),প্রতি কেজি,35,40,38,40,38,40,-3.8461538461538463,55,70,-40.0,2021-09-22
রসুন (দেশী),প্রতি কেজি,50,70,50,70,60,70,-7.6923076923076925,100,120,-45.45454545454545,2021-09-22
রসুন (আমদানি),প্রতি কেজি,90,110,100,120,110,120,-13.043478260869565,80,90,17.647058823529413,2021-09-22
শুকনা মরিচ (দেশী),প্রতি কেজি,150,200,160,210,160,240,-12.5,220,350,-38.59649122807017,2021-09-22
শুকনা মরিচ (আমদানি),প্রতি কেজি,240,300,260,280,200,260,17.391304347826086,220,300,3.8461538461538463,2021-09-22
হলুদ (দেশী),প্রতি কেজি,200,250,220,240,140,230,21.62162162162162,140,160,50.0,2021-09-22
হলুদ (আমদানি),প্রতি কেজি,150,180,150,180,140,190,0.0,170,220,-15.384615384615383,2021-09-22
আদা (দেশী),প্রতি কেজি,180,200,160,180,140,150,31.03448275862069,120,180,26.666666666666668,2021-09-22
আদা (আমদানি),প্রতি কেজি,90,120,90,110,90,120,0.0,220,250,-55.319148936170215,2021-09-22
জিরা,প্রতি কেজি,300,400,300,400,320,450,-9.090909090909092,300,400,0.0,2021-09-22
দারুচিনি,প্রতি কেজি,380,450,350,450,400,450,-2.3529411764705883,380,500,-5.681818181818182,2021-09-22
লবঙ্গ,প্রতি কেজি,1000,1100,1000,1100,1000,1100,0.0,800,900,23.52941176470588,2021-09-22
এলাচ(ছোট),প্রতি কেজি,2100,3200,2100,3200,2200,3300,-3.636363636363636,2800,3200,-11.666666666666666,2021-09-22
ধনে,প্রতি কেজি,110,130,110,130,100,130,4.3478260869565215,100,150,-4.0,2021-09-22
তেজপাতা,প্রতি কেজি,150,200,150,200,150,200,0.0,100,140,45.83333333333333,2021-09-22
রুই,প্রতি কেজি,250,350,250,350,250,350,0.0,250,350,0.0,2021-09-22
ইলিশ,প্রতি কেজি,500,1200,500,1200,500,1200,0.0,500,900,21.428571428571427,2021-09-22
গরু,প্রতি কেজি,560,600,560,600,580,600,-1.694915254237288,550,580,2.6548672566371683,2021-09-22
খাসী,প্রতি কেজি,750,850,750,850,750,900,-3.0303030303030303,750,850,0.0,2021-09-22
মুরগী(ব্রয়লার),প্রতি কেজি,150,160,140,150,130,140,14.814814814814811,110,120,34.78260869565217,2021-09-22
মুরগী (দেশী),প্রতি কেজি,420,500,420,500,400,500,2.2222222222222223,450,500,-3.1578947368421053,2021-09-22
ডানো,১ কেজি,640,660,640,660,630,660,0.7751937984496124,620,630,4.0,2021-09-22
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,650,670,650,670,640,670,0.7633587786259541,600,620,8.19672131147541,2021-09-22
ফ্রেশ,১ কেজি,565,580,565,580,565,580,0.0,540,550,5.045871559633028,2021-09-22
মার্কস,১ কেজি,570,590,570,590,570,590,0.0,500,550,10.476190476190476,2021-09-22
চিনি,প্রতি কেজি,75,80,75,78,75,80,0.0,60,65,24.0,2021-09-22
খেজুর(সাধারণ মানের),প্রতি কেজি,100,350,100,350,150,350,-10.0,200,250,0.0,2021-09-22
লবণ(প্যাঃ)আয়োডিনযুক্ত(মানভেদে),প্রতি কেজি,30,35,30,35,30,35,0.0,25,35,8.333333333333332,2021-09-22
ডিম (ফার্ম),প্রতি হালি,37,40,35,38,33,36,11.594202898550725,35,37,6.944444444444445,2021-09-22
লেখার কাগজ(সাদা),প্রতি দিস্তা,20,25,20,25,20,25,0.0,18,25,4.651162790697675,2021-09-22
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,73000,75700,73000,75700,73000,75700,0.0,58000,59000,27.094017094017094,2021-09-22
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,69000,70500,69000,70500,69000,70500,0.0,55000,56000,25.675675675675677,2021-09-22
