name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,75,60,75,60,75,0.0,62,70,2.272727272727273,2023-02-27
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,54,58,54,58,52,58,1.818181818181818,52,56,3.7037037037037033,2023-02-27
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,48,52,46,52,2.0408163265306123,46,50,4.166666666666666,2023-02-27
আটা সাদা (খোলা),প্রতি কেজি,58,60,55,58,58,60,0.0,34,36,68.57142857142857,2023-02-27
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,65,67,65,68,65,75,-5.714285714285714,40,45,55.294117647058826,2023-02-27
ময়দা (খোলা),প্রতি কেজি,62,65,64,68,65,70,-5.925925925925927,44,48,38.04347826086957,2023-02-27
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,75,78,75,78,75,80,-1.2903225806451613,50,55,45.71428571428572,2023-02-27
সয়াবিন তেল (লুজ),প্রতি লিটার,168,172,168,172,168,170,0.591715976331361,160,167,3.9755351681957194,2023-02-27
সয়াবিন তেল (বোতল),৫ লিটার,870,880,870,880,870,880,0.0,765,790,12.540192926045016,2023-02-27
সয়াবিন তেল (বোতল),১ লিটার,180,185,180,185,180,185,0.0,165,170,8.955223880597014,2023-02-27
পাম অয়েল (লুজ),প্রতি লিটার,120,130,120,125,120,125,2.0408163265306123,140,147,-12.89198606271777,2023-02-27
পাম অয়েল (সুপার),প্রতি লিটার,135,140,135,140,130,140,1.851851851851852,150,155,-9.836065573770492,2023-02-27
মশুর ডাল (বড় দানা),প্রতি কেজি,95,100,95,100,95,100,0.0,95,100,0.0,2023-02-27
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,115,110,115,115,120,-4.25531914893617,105,110,4.651162790697675,2023-02-27
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,140,-1.851851851851852,115,120,12.76595744680851,2023-02-27
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,120,135,-9.803921568627452,2023-02-27
এ্যাংকর ডাল,প্রতি কেজি,70,75,70,75,65,75,3.571428571428571,48,50,47.95918367346938,2023-02-27
ছোলা (মানভেদে),প্রতি কেজি,85,90,90,95,85,90,0.0,70,80,16.666666666666664,2023-02-27
আলু (মানভেদে),প্রতি কেজি,22,25,20,22,24,30,-12.962962962962962,15,18,42.42424242424242,2023-02-27
পিঁয়াজ (দেশী),প্রতি কেজি,30,35,30,35,35,40,-13.333333333333334,45,50,-31.57894736842105,2023-02-27
পিঁয়াজ (আমদানি),প্রতি কেজি,35,40,35,40,40,45,-11.76470588235294,40,55,-21.052631578947366,2023-02-27
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,100,140,120,140,110,140,-4.0,30,60,166.66666666666669,2023-02-27
রসুন (আমদানি),প্রতি কেজি,150,190,150,180,150,170,6.25,100,110,61.90476190476191,2023-02-27
শুকনা মরিচ (দেশী),প্রতি কেজি,370,450,370,450,380,450,-1.2048192771084338,150,180,148.4848484848485,2023-02-27
শুকনা মরিচ (আমদানি),প্রতি কেজি,430,520,430,520,450,550,-5.0,260,350,55.73770491803278,2023-02-27
হলুদ (দেশী),প্রতি কেজি,220,240,220,240,220,240,0.0,200,230,6.976744186046512,2023-02-27
হলুদ (আমদানি),প্রতি কেজি,190,210,190,210,180,200,5.263157894736842,150,180,21.21212121212121,2023-02-27
আদা (দেশী),প্রতি কেজি,150,180,150,180,150,180,0.0,80,120,65.0,2023-02-27
আদা (আমদানি),প্রতি কেজি,100,320,100,300,100,280,10.526315789473683,60,100,162.5,2023-02-27
জিরা,প্রতি কেজি,600,650,600,700,650,750,-10.714285714285714,320,420,68.91891891891892,2023-02-27
দারুচিনি,প্রতি কেজি,450,520,450,520,430,520,2.1052631578947367,400,500,7.777777777777778,2023-02-27
