name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,80,68,80,68,80,1.351351351351351,60.0,75.0,11.11111111111111,2024-12-28
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,56,63,56,63,59,65,-4.032258064516129,50.0,55.0,13.333333333333334,2024-12-28
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,50,55,50,55,0.0,48.0,50.0,7.142857142857142,2024-12-28
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,45.0,50.0,-10.526315789473683,2024-12-28
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55.0,65.0,-12.5,2024-12-28
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,60.0,70.0,-11.538461538461538,2024-12-28
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,75,0.0,65.0,75.0,0.0,2024-12-28
সয়াবিন তেল (লুজ),প্রতি লিটার,163,165,163,165,165,168,-1.5015015015015014,155.0,160.0,4.126984126984127,2024-12-28
সয়াবিন তেল (বোতল),৫ লিটার,840,850,815,850,815,818,3.490508266993264,810.0,845.0,2.114803625377644,2024-12-28
সয়াবিন তেল (বোতল),2 লিটার,335,350,335,350,330,340,2.238805970149253,335.0,340.0,1.4814814814814816,2024-12-28
সয়াবিন তেল (বোতল),১ লিটার,168,175,167,175,167,170,1.7804154302670625,170.0,173.0,0.0,2024-12-28
পাম অয়েল (লুজ),প্রতি লিটার,155,157,156,157,157,159,-1.2658227848101269,125.0,130.0,22.35294117647059,2024-12-28
পাম অয়েল (সুপার),প্রতি লিটার,159,161,159,161,160,161,-0.3115264797507788,135.0,140.0,16.363636363636363,2024-12-28
রাইস ব্রান তেল (বোতল),৫ লিটার,980,1030,980,1030,980,1030,0.0,,,,2024-12-28
রাইস ব্রান তেল (বোতল),১ লিটার,185,200,185,200,200,210,-6.097560975609756,,,,2024-12-28
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105.0,110.0,0.0,2024-12-28
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,120,0.0,120.0,125.0,-6.122448979591836,2024-12-28
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,135,0.0,130.0,135.0,0.0,2024-12-28
মুগ ডাল (মানভেদে),প্রতি কেজি,150,180,150,180,150,180,0.0,95.0,135.0,43.47826086956522,2024-12-28
এ্যাংকর ডাল,প্রতি কেজি,70,80,70,80,70,80,0.0,65.0,75.0,7.142857142857142,2024-12-28
ছোলা (মানভেদে),প্রতি কেজি,125,135,125,135,125,135,0.0,90.0,95.0,40.54054054054054,2024-12-28
আলু (মানভেদে),প্রতি কেজি,50,70,60,80,75,80,-22.58064516129032,60.0,65.0,-4.0,2024-12-28
পিঁয়াজ (দেশী),প্রতি কেজি,50,75,80,120,115,130,-48.97959183673469,90.0,100.0,-34.21052631578947,2024-12-28
পিঁয়াজ (আমদানি),প্রতি কেজি,55,85,70,90,80,100,-22.22222222222222,120.0,150.0,-48.14814814814815,2024-12-28
রসুন (দেশী),প্রতি কেজি,230,270,230,280,230,280,-1.96078431372549,220.0,260.0,4.166666666666666,2024-12-28
রসুন (আমদানি),প্রতি কেজি,220,240,220,240,220,250,-2.127659574468085,200.0,240.0,4.545454545454546,2024-12-28
শুকনা মরিচ (দেশী),প্রতি কেজি,250,320,250,320,300,350,-12.307692307692308,390.0,450.0,-32.142857142857146,2024-12-28
শুকনা মরিচ (আমদানি),প্রতি কেজি,350,450,350,450,350,450,0.0,450.0,500.0,-15.789473684210526,2024-12-28
হলুদ (দেশী),প্রতি কেজি,350,400,350,400,320,400,4.166666666666666,280.0,350.0,19.047619047619047,2024-12-28
হলুদ (আমদানি),প্রতি কেজি,280,320,280,320,250,300,9.090909090909092,200.0,300.0,20.0,2024-12-28
আদা (দেশী),প্রতি কেজি,450,500,450,500,450,500,0.0,250.0,280.0,79.24528301886792,2024-12-28
আদা (আমদানি),প্রতি কেজি,110,260,110,270,120,300,-11.904761904761903,200.0,260.0,-19.565217391304348,2024-12-28
জিরা,প্রতি কেজি,675,750,650,750,630,800,-0.3496503496503496,950.0,1100.0,-30.48780487804878,2024-12-28
দারুচিনি,প্রতি কেজি,480,550,480,550,470,580,-1.9047619047619049,450.0,540.0,4.040404040404041,2024-12-28
লবঙ্গ,প্রতি কেজি,1400,1600,1400,1600,1300,1600,3.4482758620689653,1500.0,1700.0,-6.25,2024-12-28
এলাচ(ছোট),প্রতি কেজি,3400,4400,3400,4400,3400,4250,1.96078431372549,1800.0,2600.0,77.27272727272727,2024-12-28
ধনে,প্রতি কেজি,230,280,230,280,230,300,-3.7735849056603774,230.0,260.0,4.081632653061225,2024-12-28
তেজপাতা,প্রতি কেজি,160,220,160,220,120,220,11.76470588235294,150.0,200.0,8.571428571428571,2024-12-28
রুই,প্রতি কেজি,250,450,250,450,300,450,-6.666666666666667,280.0,450.0,-4.10958904109589,2024-12-28
ইলিশ,প্রতি কেজি,700,1600,700,1600,600,1600,4.545454545454546,650.0,1350.0,15.0,2024-12-28
গরু,প্রতি কেজি,750,800,750,800,750,800,0.0,600.0,700.0,19.230769230769237,2024-12-28
খাসী,প্রতি কেজি,950,1150,950,1150,950,1150,0.0,900.0,1000.0,10.526315789473683,2024-12-28
মুরগী(ব্রয়লার),প্রতি কেজি,190,210,170,200,175,200,6.666666666666667,180.0,190.0,8.108108108108109,2024-12-28
মুরগী (দেশী),প্রতি কেজি,480,600,480,600,480,600,0.0,500.0,600.0,-1.818181818181818,2024-12-28
ডানো,১ কেজি,740,820,740,820,740,820,0.0,790.0,840.0,-4.294478527607362,2024-12-28
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,800,840,800,840,800,840,0.0,790.0,830.0,1.2345679012345678,2024-12-28
ফ্রেশ,১ কেজি,775,820,775,820,775,820,0.0,780.0,840.0,-1.5432098765432098,2024-12-28
মার্কস,১ কেজি,780,830,780,830,780,830,0.0,780.0,830.0,0.0,2024-12-28
চিনি,প্রতি কেজি,120,132,125,127,125,127,0.0,140.0,145.0,-11.578947368421051,2024-12-28
খেজুর(সাধারণ মানের),প্রতি কেজি,250,500,250,500,250,500,0.0,250.0,450.0,7.142857142857142,2024-12-28
লবণ(প্যাঃ)আয়োডিনযুক্ত(মানভেদে),প্রতি কেজি,38,42,38,42,38,42,0.0,40.0,42.0,-2.4390243902439024,2024-12-28
ডিম (ফার্ম),প্রতি হালি,46,50,45,50,45,50,1.0526315789473684,43.0,45.0,9.090909090909092,2024-12-28
লেখার কাগজ(সাদা),প্রতি দিস্তা,30,40,30,40,30,40,0.0,30.0,35.0,7.6923076923076925,2024-12-28
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,84000,85000,84000,85000,87500,92500,-6.111111111111111,91500.0,99000.0,-11.286089238845143,2024-12-28
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,80000,82000,80000,82000,83000,85000,-3.571428571428571,86500.0,90000.0,-8.21529745042493,2024-12-28
