name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,72,85,72.0,85.0,70.0,85.0,1.2903225806451613,65.0,76.0,11.347517730496454,2025-04-15
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,58,65,58.0,65.0,58.0,65.0,0.0,55.0,58.0,8.849557522123893,2025-04-15
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,50.0,55.0,50.0,55.0,0.0,50.0,52.0,2.941176470588235,2025-04-15
আটা সাদা (খোলা),প্রতি কেজি,40,45,38.0,45.0,40.0,45.0,0.0,42.0,45.0,-2.2988505747126435,2025-04-15
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,48,55,48.0,55.0,50.0,55.0,-1.9047619047619049,52.0,55.0,-3.738317757009345,2025-04-15
ময়দা (খোলা),প্রতি কেজি,50,60,50.0,60.0,55.0,60.0,-4.3478260869565215,60.0,65.0,-12.0,2025-04-15
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,60,70,60.0,70.0,65.0,72.0,-5.109489051094891,65.0,70.0,-3.7037037037037033,2025-04-15
সয়াবিন তেল (লুজ),প্রতি লিটার,162,170,157.0,166.0,160.0,168.0,1.2195121951219512,145.0,150.0,12.54237288135593,2025-04-15
সয়াবিন তেল (বোতল),৫ লিটার,845,850,845.0,850.0,845.0,852.0,-0.1178550383028874,770.0,800.0,7.961783439490445,2025-04-15
সয়াবিন তেল (বোতল),2 লিটার,345,350,345.0,350.0,345.0,350.0,0.0,315.0,320.0,9.448818897637794,2025-04-15
সয়াবিন তেল (বোতল),১ লিটার,175,176,175.0,176.0,175.0,178.0,-0.56657223796034,160.0,162.0,9.006211180124224,2025-04-15
পাম অয়েল (লুজ),প্রতি লিটার,145,152,144.0,150.0,146.0,150.0,0.3378378378378378,125.0,130.0,16.470588235294116,2025-04-15
সুপার পাম অয়েল (লুজ),প্রতি লিটার,150,155,150.0,155.0,153.0,157.0,-1.6129032258064515,130.0,140.0,12.962962962962962,2025-04-15
রাইস ব্রান তেল (বোতল),৫ লিটার,1050,1070,1050.0,1070.0,1050.0,1070.0,0.0,,,,2025-04-15
রাইস ব্রান তেল (বোতল),১ লিটার,0,0,205.0,210.0,205.0,210.0,-100.0,,,,2025-04-15
পাম অলিন (বোতল),৫ লিটার,0,0,,,,,,,,,2025-04-15
পাম অলিন (বোতল),2 লিটার,0,0,,,,,,,,,2025-04-15
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105.0,110.0,105.0,110.0,0.0,105.0,110.0,0.0,2025-04-15
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110.0,120.0,110.0,120.0,0.0,115.0,120.0,-2.127659574468085,2025-04-15
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,140,130.0,140.0,130.0,140.0,0.0,130.0,140.0,0.0,2025-04-15
মুগ ডাল (মানভেদে),প্রতি কেজি,130,180,130.0,180.0,130.0,180.0,0.0,170.0,185.0,-12.676056338028168,2025-04-15
এ্যাংকর ডাল,প্রতি কেজি,60,80,60.0,80.0,60.0,80.0,0.0,80.0,90.0,-17.647058823529413,2025-04-15
ছোলা (মানভেদে),প্রতি কেজি,95,110,95.0,110.0,100.0,110.0,-2.380952380952381,95.0,105.0,2.5,2025-04-15
আলু (মানভেদে),প্রতি কেজি,20,25,20.0,25.0,20.0,30.0,-10.0,45.0,50.0,-52.63157894736842,2025-04-15
