name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,75,85,75,85,70,85,3.225806451612903,60,78,15.942028985507244,2025-07-25
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,60,70,60,70,56,65,7.43801652892562,54,58,16.071428571428573,2025-07-25
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,55,60,55,60,50,58,6.481481481481481,50,54,10.576923076923077,2025-07-25
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2025-07-25
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,50,55,0.0,2025-07-25
ময়দা (খোলা),প্রতি কেজি,50,60,50,60,50,60,0.0,55,60,-4.3478260869565215,2025-07-25
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,70,65,70,65,70,0.0,65,70,0.0,2025-07-25
সয়াবিন তেল (লুজ),প্রতি লিটার,162,170,160,170,160,170,0.6060606060606061,145,155,10.666666666666668,2025-07-25
সয়াবিন তেল (বোতল),৫ লিটার,890,920,880,920,880,920,0.5555555555555556,780,800,14.556962025316457,2025-07-25
সয়াবিন তেল (বোতল),2 লিটার,370,378,370,378,370,378,0.0,322,325,15.610510046367851,2025-07-25
সয়াবিন তেল (বোতল),১ লিটার,185,190,185,190,185,190,0.0,165,167,12.951807228915662,2025-07-25
পাম অয়েল (লুজ),প্রতি লিটার,150,155,147,155,148,155,0.6600660066006601,125,135,17.307692307692307,2025-07-25
সুপার পাম অয়েল (লুজ),প্রতি লিটার,152,160,152,160,150,162,0.0,135,140,13.454545454545457,2025-07-25
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1080,1030,1080,1030,1070,0.4761904761904762,860,880,21.26436781609195,2025-07-25
মশুর ডাল (বড় দানা),প্রতি কেজি,95,110,95,110,100,110,-2.380952380952381,105,110,-4.651162790697675,2025-07-25
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,105,120,105,120,105,120,0.0,115,120,-4.25531914893617,2025-07-25
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,140,125,140,125,135,3.8461538461538463,130,140,0.0,2025-07-25
মুগ ডাল (মানভেদে),প্রতি কেজি,110,180,125,180,125,180,-4.918032786885246,160,185,-15.942028985507244,2025-07-25
এ্যাংকর ডাল,প্রতি কেজি,55,80,55,80,50,80,3.8461538461538463,80,90,-20.588235294117645,2025-07-25
ছোলা (মানভেদে),প্রতি কেজি,90,110,90,110,90,110,0.0,110,120,-13.043478260869565,2025-07-25
আলু (মানভেদে),প্রতি কেজি,25,30,25,30,20,25,22.22222222222222,56,60,-52.58620689655172,2025-07-25
পিঁয়াজ (দেশী),প্রতি কেজি,55,65,60,65,50,60,9.090909090909092,105,120,-46.66666666666666,2025-07-25
পিঁয়াজ (আমদানি),প্রতি কেজি,0,0,0,0,0,0,,100,105,-100.0,2025-07-25
রসুন (দেশী),প্রতি কেজি,100,150,100,150,90,140,8.695652173913043,200,220,-40.47619047619048,2025-07-25
রসুন (আমদানি),প্রতি কেজি,160,200,160,200,140,200,5.88235294117647,190,220,-12.195121951219512,2025-07-25
শুকনা মরিচ (দেশী),প্রতি কেজি,240,350,220,350,200,350,7.272727272727272,320,400,-18.055555555555557,2025-07-25
শুকনা মরিচ (আমদানি),প্রতি কেজি,300,450,300,450,280,450,2.73972602739726,420,500,-18.47826086956521,2025-07-25
হলুদ (দেশী),প্রতি কেজি,300,400,300,400,280,400,2.941176470588235,350,400,-6.666666666666667,2025-07-25
হলুদ (আমদানি),প্রতি কেজি,300,420,300,420,250,420,7.462686567164178,300,350,10.76923076923077,2025-07-25
আদা (দেশী),প্রতি কেজি,0,0,0,0,0,0,,450,500,-100.0,2025-07-25
আদা (আমদানি),প্রতি কেজি,120,180,120,200,120,200,-6.25,220,300,-42.30769230769231,2025-07-25
জিরা,প্রতি কেজি,600,750,600,750,600,750,0.0,700,850,-12.903225806451612,2025-07-25
দারুচিনি,প্রতি কেজি,500,600,480,600,480,550,6.796116504854369,540,610,-4.3478260869565215,2025-07-25
লবঙ্গ,প্রতি কেজি,1400,1600,1400,1600,1300,1550,5.263157894736842,1480,1750,-7.120743034055728,2025-07-25
এলাচ(ছোট),প্রতি কেজি,4400,5200,4400,5200,4200,5200,2.127659574468085,3200,3800,37.142857142857146,2025-07-25
ধনে,প্রতি কেজি,180,280,180,280,180,280,0.0,200,260,0.0,2025-07-25
তেজপাতা,প্রতি কেজি,180,220,180,220,140,220,11.11111111111111,150,200,14.285714285714285,2025-07-25
রুই,প্রতি কেজি,300,450,300,450,280,400,10.294117647058822,300,400,7.142857142857142,2025-07-25
ইলিশ,প্রতি কেজি,1000,2000,900,2000,900,2200,-3.225806451612903,800,1600,25.0,2025-07-25
গরু,প্রতি কেজি,750,800,750,800,750,800,0.0,750,780,1.30718954248366,2025-07-25
খাসী,প্রতি কেজি,1100,1250,1100,1250,1100,1250,0.0,1000,1100,11.904761904761903,2025-07-25
মুরগী(ব্রয়লার),প্রতি কেজি,150,170,160,170,150,180,-3.0303030303030303,175,190,-12.32876712328767,2025-07-25
মুরগী (দেশী),প্রতি কেজি,580,700,580,700,580,700,0.0,560,700,1.5873015873015872,2025-07-25
ডানো,১ কেজি,720,860,720,860,720,860,0.0,800,820,-2.469135802469136,2025-07-25
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,840,910,840,910,840,910,0.0,790,820,8.695652173913043,2025-07-25
ফ্রেশ,১ কেজি,830,890,830,890,830,890,0.0,780,800,8.860759493670885,2025-07-25
মার্কস,১ কেজি,830,900,830,900,830,900,0.0,790,800,8.80503144654088,2025-07-25
চিনি,প্রতি কেজি,105,115,106,115,110,120,-4.3478260869565215,130,135,-16.9811320754717,2025-07-25
খেজুর(সাধারণ মানের),প্রতি কেজি,250,550,250,550,200,550,6.666666666666667,200,350,45.45454545454545,2025-07-25
লবণ(প্যাঃ)আয়োডিনযুক্ত,প্রতি কেজি,38,42,38,42,37,42,1.2658227848101269,38,42,0.0,2025-07-25
ডিম (ফার্ম),প্রতি হালি,38,46,38,46,37,45,2.4390243902439024,50,53,-18.446601941747574,2025-07-25
লেখার কাগজ(সাদা),প্রতি দিস্তা,30,40,30,40,30,40,0.0,30,35,7.6923076923076925,2025-07-25
